Files,Shortnames,Dates,RA,DEC,model,instrument,teff,logg,z,enrich,stat,scale,radius
spex_prism_1617-2229_170213.fits,J1617-2229,170213, 16:17:18.30,-22:29:52.3,madhusudhan11,SPEX-PRISM,1700.0,4.0,-0.0,,2543411.3513011932,9.115422953886659e-20,0.1339112161381778
spex_prism_1617-2229_170213.fits,J1617-2229,170213, 16:17:18.30,-22:29:52.3,morley12,SPEX-PRISM,1300.0,5.5,-0.0,,4854035.628493888,2.43846114912847e-19,0.21902135535346182
spex_prism_1617-2229_170213.fits,J1617-2229,170213, 16:17:18.30,-22:29:52.3,morley14,SPEX-PRISM,450.0,5.0,-0.0,,16486218.255880624,4.029137757585227e-17,2.8153643048374084
spex_prism_1617-2229_170213.fits,J1617-2229,170213, 16:17:18.30,-22:29:52.3,saumon12,SPEX-PRISM,1500.0,4.5,-0.0,,4561672.795925893,1.3311279872278565e-19,0.1618223296709253
spex_prism_1617-2229_170213.fits,J1617-2229,170213, 16:17:18.30,-22:29:52.3,sonora18,SPEX-PRISM,2400.0,3.0,-0.0,,658160.3475903329,2.520165597456854e-20,0.07041141648778455
spex_prism_2155-1954_161014.fits,J2155-1954,161014, 21:55:50.27,-19:54:35.6,btcond,SPEX-PRISM,2700.0,0.0,0.5,0.0,7686.836325750379,2.903718465541284e-20,0.07557980986832076
spex_prism_2155-1954_161014.fits,J2155-1954,161014, 21:55:50.27,-19:54:35.6,btnextgen,SPEX-PRISM,2700.0,0.0,0.5,0.0,7553.854779879088,2.9081402609535465e-20,0.07563733461246457
spex_prism_2155-1954_161014.fits,J2155-1954,161014, 21:55:50.27,-19:54:35.6,btsettl08,SPEX-PRISM,1700.0,5.5,-0.0,0.0,1234.7545616660025,1.742881494471268e-19,0.1851665228316916
spex_prism_2155-1954_161014.fits,J2155-1954,161014, 21:55:50.27,-19:54:35.6,btsettl15,SPEX-PRISM,1750.0,5.0,-0.0,,1203.1940478835463,1.5143135890472442e-19,0.17259827529289723
spex_prism_2155-1954_161014.fits,J2155-1954,161014, 21:55:50.27,-19:54:35.6,burrows06,SPEX-PRISM,1600.0,4.5,0.5,,4163.439382076798,1.8991599506563316e-19,0.1932899677165416
spex_prism_2155-1954_161014.fits,J2155-1954,161014, 21:55:50.27,-19:54:35.6,cond01,SPEX-PRISM,1400.0,2.5,-0.0,,20245.91780351174,2.827777457084539e-19,0.23585829560561536
spex_prism_2155-1954_161014.fits,J2155-1954,161014, 21:55:50.27,-19:54:35.6,drift,SPEX-PRISM,1600.0,4.0,-0.0,,1493.289549257857,2.433919263285437e-19,0.21881728533148756
spex_prism_2155-1954_161014.fits,J2155-1954,161014, 21:55:50.27,-19:54:35.6,dusty01,SPEX-PRISM,1800.0,6.0,-0.0,,1755.7431490615254,1.2367253264993605e-19,0.1559786543097333
spex_prism_2155-1954_161014.fits,J2155-1954,161014, 21:55:50.27,-19:54:35.6,madhusudhan11,SPEX-PRISM,1500.0,4.0,-0.0,,1328.6153023123263,2.9265412671807443e-19,0.23994177545557788
spex_prism_2155-1954_161014.fits,J2155-1954,161014, 21:55:50.27,-19:54:35.6,morley12,SPEX-PRISM,800.0,5.5,-0.0,,24290.45926207007,4.749837638334081e-18,0.9666470371843899
spex_prism_2155-1954_161014.fits,J2155-1954,161014, 21:55:50.27,-19:54:35.6,morley14,SPEX-PRISM,450.0,5.0,-0.0,,80397.71327590873,4.2375583406612587e-17,2.8872632766782393
spex_prism_2155-1954_161014.fits,J2155-1954,161014, 21:55:50.27,-19:54:35.6,saumon12,SPEX-PRISM,1500.0,4.5,-0.0,,30378.643379010537,1.9953222872619799e-19,0.19812307898501808
spex_prism_2155-1954_161014.fits,J2155-1954,161014, 21:55:50.27,-19:54:35.6,sonora18,SPEX-PRISM,1600.0,3.0,-0.0,,10670.726831993985,1.9016192191141487e-19,0.19341507517102818
spex_prism_1630-1936_170213.fits,J1630-1936,170213, 16:30:23.67,-19:36:02.1,btcond,SPEX-PRISM,3100.0,2.0,0.3,0.0,14131.292583433655,9.728338237968792e-21,0.04374695937080252
spex_prism_1630-1936_170213.fits,J1630-1936,170213, 16:30:23.67,-19:36:02.1,btnextgen,SPEX-PRISM,3200.0,2.5,0.5,0.0,13813.770796166624,8.599290761481236e-21,0.04113010883457128
spex_prism_1630-1936_170213.fits,J1630-1936,170213, 16:30:23.67,-19:36:02.1,btsettl08,SPEX-PRISM,2300.0,5.0,0.5,0.0,6613.99052427939,3.182712164133673e-20,0.07912745978132038
spex_prism_1630-1936_170213.fits,J1630-1936,170213, 16:30:23.67,-19:36:02.1,btsettl15,SPEX-PRISM,3200.0,2.5,-0.0,,20871.12179010638,8.854766617611032e-21,0.041736603295814245
spex_prism_1630-1936_170213.fits,J1630-1936,170213, 16:30:23.67,-19:36:02.1,burrows06,SPEX-PRISM,2000.0,4.5,-0.5,,20282.277475916693,5.352682681933742e-20,0.10261581316428599
spex_prism_1630-1936_170213.fits,J1630-1936,170213, 16:30:23.67,-19:36:02.1,cond01,SPEX-PRISM,3300.0,2.5,-0.0,,28790.154583942953,7.745886893249327e-21,0.039035892864069936
spex_prism_1630-1936_170213.fits,J1630-1936,170213, 16:30:23.67,-19:36:02.1,drift,SPEX-PRISM,1800.0,5.5,-0.6,,20085.750346061417,9.876388036114516e-20,0.1393887149330341
spex_prism_1630-1936_170213.fits,J1630-1936,170213, 16:30:23.67,-19:36:02.1,dusty01,SPEX-PRISM,2100.0,6.0,-0.0,,40904.1251543602,5.059055088196061e-20,0.09976156330560552
spex_prism_1630-1936_170213.fits,J1630-1936,170213, 16:30:23.67,-19:36:02.1,madhusudhan11,SPEX-PRISM,1700.0,5.0,-0.0,,52837.65435344269,1.0370794903177266e-19,0.14283497550554666
spex_prism_1630-1936_170213.fits,J1630-1936,170213, 16:30:23.67,-19:36:02.1,morley12,SPEX-PRISM,1100.0,5.5,-0.0,,219839.31149152957,5.527960247112614e-19,0.3297698885612587
spex_prism_1630-1936_170213.fits,J1630-1936,170213, 16:30:23.67,-19:36:02.1,morley14,SPEX-PRISM,450.0,5.0,-0.0,,817072.8180222828,3.857594133804843e-17,2.754779282371718
spex_prism_1630-1936_170213.fits,J1630-1936,170213, 16:30:23.67,-19:36:02.1,saumon12,SPEX-PRISM,1500.0,4.5,-0.0,,195189.47063517664,1.4208375456949818e-19,0.16718632608823325
spex_prism_1630-1936_170213.fits,J1630-1936,170213, 16:30:23.67,-19:36:02.1,sonora18,SPEX-PRISM,2400.0,3.0,-0.0,,23633.61188098757,2.760843978798436e-20,0.0736969431143701
spex_prism_0446+1701_161012.fits,J0446+1701,161012, 04:46:24.20, 17:01:47.6,btcond,SPEX-PRISM,2800.0,0.0,0.5,0.0,248647.7723388644,2.2103187648866635e-20,0.06594107109777154
spex_prism_0446+1701_161012.fits,J0446+1701,161012, 04:46:24.20, 17:01:47.6,btnextgen,SPEX-PRISM,2800.0,0.0,0.5,0.0,232480.20396818747,2.2145309469610534e-20,0.06600387280739171
spex_prism_0446+1701_161012.fits,J0446+1701,161012, 04:46:24.20, 17:01:47.6,btsettl08,SPEX-PRISM,1800.0,4.5,0.5,0.0,58586.56187669129,1.247235953473224e-19,0.156640064266189
spex_prism_0446+1701_161012.fits,J0446+1701,161012, 04:46:24.20, 17:01:47.6,btsettl15,SPEX-PRISM,1700.0,5.5,-0.0,,92410.47771557968,1.4449475143618846e-19,0.1685988383461128
spex_prism_0446+1701_161012.fits,J0446+1701,161012, 04:46:24.20, 17:01:47.6,burrows06,SPEX-PRISM,1800.0,4.5,0.5,,337724.25686882454,1.0151247676893003e-19,0.14131499709308942
spex_prism_0446+1701_161012.fits,J0446+1701,161012, 04:46:24.20, 17:01:47.6,cond01,SPEX-PRISM,3400.0,2.5,-0.0,,934867.3349398271,7.980207959800298e-21,0.03962193182210104
spex_prism_0446+1701_161012.fits,J0446+1701,161012, 04:46:24.20, 17:01:47.6,drift,SPEX-PRISM,1700.0,5.0,-0.0,,68798.5823834612,1.633378866341994e-19,0.17925530111734853
spex_prism_0446+1701_161012.fits,J0446+1701,161012, 04:46:24.20, 17:01:47.6,dusty01,SPEX-PRISM,1900.0,6.0,-0.0,,108933.27149995835,9.355702264487516e-20,0.13566466228440988
spex_prism_0446+1701_161012.fits,J0446+1701,161012, 04:46:24.20, 17:01:47.6,madhusudhan11,SPEX-PRISM,1700.0,4.0,-0.0,,98667.56972642735,1.5163617382606464e-19,0.17271495772023507
spex_prism_0446+1701_161012.fits,J0446+1701,161012, 04:46:24.20, 17:01:47.6,morley12,SPEX-PRISM,800.0,5.5,-0.0,,1603788.4849255024,3.991318770387496e-18,0.886108186937084
spex_prism_0446+1701_161012.fits,J0446+1701,161012, 04:46:24.20, 17:01:47.6,morley14,SPEX-PRISM,450.0,5.0,-0.0,,5140939.652895741,3.922897443485977e-17,2.777998578083368
spex_prism_0446+1701_161012.fits,J0446+1701,161012, 04:46:24.20, 17:01:47.6,saumon12,SPEX-PRISM,1500.0,4.5,-0.0,,1753792.0110866139,1.7153273872183103e-19,0.1836969953098166
spex_prism_0446+1701_161012.fits,J0446+1701,161012, 04:46:24.20, 17:01:47.6,sonora18,SPEX-PRISM,1900.0,3.0,-0.0,,617751.9216620208,8.259448927279565e-20,0.1274688529869789
spex_prism_0343+3201_170219.fits,J0343+3201,170219, 03:43:45.48, 32:01:05.6,btcond,SPEX-PRISM,2900.0,0.0,0.5,0.0,165734.4179818399,4.159258485841983e-20,0.09045581637246893
spex_prism_0343+3201_170219.fits,J0343+3201,170219, 03:43:45.48, 32:01:05.6,btnextgen,SPEX-PRISM,2900.0,0.0,0.5,0.0,164183.34607434133,4.166389212280397e-20,0.09053332291154138
spex_prism_0343+3201_170219.fits,J0343+3201,170219, 03:43:45.48, 32:01:05.6,btsettl08,SPEX-PRISM,1500.0,4.0,-0.0,0.0,11943.493055340132,6.530337998913412e-19,0.3584234138018961
spex_prism_0343+3201_170219.fits,J0343+3201,170219, 03:43:45.48, 32:01:05.6,btsettl15,SPEX-PRISM,1500.0,3.0,-0.0,,17700.60125347432,8.411695869328326e-19,0.40679005119312944
spex_prism_0343+3201_170219.fits,J0343+3201,170219, 03:43:45.48, 32:01:05.6,burrows06,SPEX-PRISM,1500.0,4.5,0.5,,142153.30762199796,4.1508877226638677e-19,0.28575841939326324
spex_prism_0343+3201_170219.fits,J0343+3201,170219, 03:43:45.48, 32:01:05.6,cond01,SPEX-PRISM,1400.0,2.5,-0.0,,333528.37708068785,4.720242811261453e-19,0.3047268424765176
spex_prism_0343+3201_170219.fits,J0343+3201,170219, 03:43:45.48, 32:01:05.6,drift,SPEX-PRISM,1500.0,5.5,-0.6,,15966.8255312824,6.724273342504098e-19,0.36370663302653605
spex_prism_0343+3201_170219.fits,J0343+3201,170219, 03:43:45.48, 32:01:05.6,dusty01,SPEX-PRISM,1700.0,6.0,-0.0,,15109.797025025804,3.287658325141724e-19,0.2543149435714768
spex_prism_0343+3201_170219.fits,J0343+3201,170219, 03:43:45.48, 32:01:05.6,madhusudhan11,SPEX-PRISM,1300.0,3.8,-0.0,,17056.27606530307,1.0739256695891731e-18,0.45963771131650766
spex_prism_0343+3201_170219.fits,J0343+3201,170219, 03:43:45.48, 32:01:05.6,morley12,SPEX-PRISM,700.0,5.5,-0.0,,297140.28209452,2.1476067298165286e-17,2.055445282233415
spex_prism_0343+3201_170219.fits,J0343+3201,170219, 03:43:45.48, 32:01:05.6,morley14,SPEX-PRISM,450.0,5.0,-0.0,,845911.2612226775,5.535101445316772e-17,3.299828235291966
spex_prism_0343+3201_170219.fits,J0343+3201,170219, 03:43:45.48, 32:01:05.6,saumon12,SPEX-PRISM,1500.0,4.5,-0.0,,462320.0791664007,3.222777700054099e-19,0.2517930374070032
spex_prism_0343+3201_170219.fits,J0343+3201,170219, 03:43:45.48, 32:01:05.6,sonora18,SPEX-PRISM,1600.0,3.0,-0.0,,240397.6338879559,3.2262759210333864e-19,0.2519296569430061
spex_prism_0008-2813_160806.fits,J0008-2813,160806, 00:08:56.67,-28:13:30.1,btcond,SPEX-PRISM,4000.0,6.0,-2.0,0.4,2035.5487872460462,5.109881581115652e-21,0.03170545278440846
spex_prism_0008-2813_160806.fits,J0008-2813,160806, 00:08:56.67,-28:13:30.1,btnextgen,SPEX-PRISM,4000.0,6.0,-0.5,0.2,1808.273532099952,4.993031539821881e-21,0.03134084463829889
spex_prism_0008-2813_160806.fits,J0008-2813,160806, 00:08:56.67,-28:13:30.1,btsettl08,SPEX-PRISM,3500.0,5.5,-2.5,0.4,3289.0360616757357,8.04723784677104e-21,0.039787986388172734
spex_prism_0008-2813_160806.fits,J0008-2813,160806, 00:08:56.67,-28:13:30.1,btsettl15,SPEX-PRISM,4000.0,5.5,-0.0,,2092.722140888893,5.024794639811071e-21,0.031440373772357616
spex_prism_0008-2813_160806.fits,J0008-2813,160806, 00:08:56.67,-28:13:30.1,burrows06,SPEX-PRISM,2600.0,5.0,-0.5,,22574.435467685482,1.9781430722829163e-20,0.06238172668508204
spex_prism_0008-2813_160806.fits,J0008-2813,160806, 00:08:56.67,-28:13:30.1,cond01,SPEX-PRISM,4000.0,6.0,-0.0,,1907.9783716734164,4.870902462007179e-21,0.030955174631507126
spex_prism_0008-2813_160806.fits,J0008-2813,160806, 00:08:56.67,-28:13:30.1,drift,SPEX-PRISM,3000.0,5.5,-0.6,,11598.488472451301,1.2948761424328427e-20,0.05047108679219388
spex_prism_0008-2813_160806.fits,J0008-2813,160806, 00:08:56.67,-28:13:30.1,dusty01,SPEX-PRISM,3000.0,5.0,-0.0,,10438.647676987232,1.2995637965937344e-20,0.050562360874270434
spex_prism_0008-2813_160806.fits,J0008-2813,160806, 00:08:56.67,-28:13:30.1,madhusudhan11,SPEX-PRISM,1700.0,4.0,0.5,,29922.61291049746,1.1634224706259567e-19,0.15128548631789365
spex_prism_0008-2813_160806.fits,J0008-2813,160806, 00:08:56.67,-28:13:30.1,morley12,SPEX-PRISM,1300.0,5.5,-0.0,,50664.13249814394,2.592379151834225e-19,0.22582800708991926
spex_prism_0008-2813_160806.fits,J0008-2813,160806, 00:08:56.67,-28:13:30.1,morley14,SPEX-PRISM,400.0,5.0,-0.0,,74947.83619365771,1.0882965868457403e-16,4.627028509540615
spex_prism_0008-2813_160806.fits,J0008-2813,160806, 00:08:56.67,-28:13:30.1,saumon12,SPEX-PRISM,1500.0,5.5,-0.0,,49593.84060945404,1.358429087458892e-19,0.16347337465019207
spex_prism_0008-2813_160806.fits,J0008-2813,160806, 00:08:56.67,-28:13:30.1,sonora18,SPEX-PRISM,2400.0,4.75,-0.0,,27938.7482770997,2.763334509288372e-20,0.07373017626888502
spex_prism_0416-2531_161024.fits,J0416-2531,161024, 04:16:21.55,-25:30:55.7,btcond,SPEX-PRISM,3400.0,5.5,0.5,0.0,442526.125728825,7.273381926870196e-21,0.03782655047583528
spex_prism_0416-2531_161024.fits,J0416-2531,161024, 04:16:21.55,-25:30:55.7,btnextgen,SPEX-PRISM,3400.0,5.5,0.5,0.0,75480.58805174186,7.274955994837677e-21,0.037830643368313065
spex_prism_0416-2531_161024.fits,J0416-2531,161024, 04:16:21.55,-25:30:55.7,btsettl08,SPEX-PRISM,3400.0,5.5,0.5,0.0,60211.766015066205,7.137609624173283e-21,0.03747183297594837
spex_prism_0416-2531_161024.fits,J0416-2531,161024, 04:16:21.55,-25:30:55.7,btsettl15,SPEX-PRISM,3300.0,5.0,-0.0,,91418.33796445206,8.063931259720574e-21,0.039829233658313895
spex_prism_0416-2531_161024.fits,J0416-2531,161024, 04:16:21.55,-25:30:55.7,burrows06,SPEX-PRISM,2600.0,5.0,-0.5,,7701769.59336126,1.809250624957216e-20,0.05965926622963796
spex_prism_0416-2531_161024.fits,J0416-2531,161024, 04:16:21.55,-25:30:55.7,cond01,SPEX-PRISM,3300.0,4.5,-0.0,,242049.79229553748,8.127845985610371e-21,0.039986765394826186
spex_prism_0416-2531_161024.fits,J0416-2531,161024, 04:16:21.55,-25:30:55.7,drift,SPEX-PRISM,3000.0,4.0,-0.6,,1145897.9530404487,1.1701724898950446e-20,0.047979253192613286
spex_prism_0416-2531_161024.fits,J0416-2531,161024, 04:16:21.55,-25:30:55.7,dusty01,SPEX-PRISM,3000.0,5.0,-0.0,,791070.6537167883,1.1598202706034372e-20,0.04776655157489631
spex_prism_0416-2531_161024.fits,J0416-2531,161024, 04:16:21.55,-25:30:55.7,madhusudhan11,SPEX-PRISM,1700.0,4.0,0.5,,12154032.698205998,1.0958700705022129e-19,0.14682772673404362
spex_prism_0416-2531_161024.fits,J0416-2531,161024, 04:16:21.55,-25:30:55.7,morley12,SPEX-PRISM,1300.0,5.5,-0.0,,29916210.339631118,2.404065499675181e-19,0.2174711694357477
spex_prism_0416-2531_161024.fits,J0416-2531,161024, 04:16:21.55,-25:30:55.7,morley14,SPEX-PRISM,450.0,5.0,-0.0,,57879026.6174677,3.974385316745041e-17,2.7961697091504707
spex_prism_0416-2531_161024.fits,J0416-2531,161024, 04:16:21.55,-25:30:55.7,saumon12,SPEX-PRISM,1500.0,4.5,-0.0,,29362273.087659586,1.3409285254640947e-19,0.16241695223076844
spex_prism_0416-2531_161024.fits,J0416-2531,161024, 04:16:21.55,-25:30:55.7,sonora18,SPEX-PRISM,2400.0,3.23,-0.0,,10332105.080290383,2.7050994086735386e-20,0.07294913668157385
spex_prism_0432+2549_170105.fits,J0432+2549,170105, 04:32:23.53, 25:49:50.8,btcond,SPEX-PRISM,3500.0,3.0,0.3,0.0,2673.331276756926,6.703348817349321e-21,0.0363140302813904
spex_prism_0432+2549_170105.fits,J0432+2549,170105, 04:32:23.53, 25:49:50.8,btnextgen,SPEX-PRISM,3500.0,3.0,0.5,0.0,2344.470618648307,6.686331958787538e-21,0.036267908304980154
spex_prism_0432+2549_170105.fits,J0432+2549,170105, 04:32:23.53, 25:49:50.8,btsettl08,SPEX-PRISM,3400.0,3.0,-0.0,0.0,2943.8640678441434,7.446311059373273e-21,0.038273583722861236
spex_prism_0432+2549_170105.fits,J0432+2549,170105, 04:32:23.53, 25:49:50.8,btsettl15,SPEX-PRISM,3500.0,2.5,-0.0,,2448.8429757527106,6.791473164413633e-21,0.0365519487694688
spex_prism_0432+2549_170105.fits,J0432+2549,170105, 04:32:23.53, 25:49:50.8,burrows06,SPEX-PRISM,2600.0,5.0,-0.5,,27100.3788437956,1.9252341027157623e-20,0.06154181705039549
spex_prism_0432+2549_170105.fits,J0432+2549,170105, 04:32:23.53, 25:49:50.8,cond01,SPEX-PRISM,3500.0,2.5,-0.0,,2879.545872023067,6.53263613038086e-21,0.0358486475749847
spex_prism_0432+2549_170105.fits,J0432+2549,170105, 04:32:23.53, 25:49:50.8,drift,SPEX-PRISM,2900.0,4.0,-0.6,,10934.60653599965,1.3794258819819878e-20,0.052092803063675724
spex_prism_0432+2549_170105.fits,J0432+2549,170105, 04:32:23.53, 25:49:50.8,dusty01,SPEX-PRISM,3000.0,6.0,-0.0,,17469.22488857281,1.1858661174010387e-20,0.048299915631663366
spex_prism_0432+2549_170105.fits,J0432+2549,170105, 04:32:23.53, 25:49:50.8,madhusudhan11,SPEX-PRISM,1700.0,4.0,0.5,,59782.78959541123,1.1781082971151023e-19,0.1522373267262538
spex_prism_0432+2549_170105.fits,J0432+2549,170105, 04:32:23.53, 25:49:50.8,morley12,SPEX-PRISM,1300.0,5.5,-0.0,,127486.5369791774,2.7667537631710827e-19,0.2332994938181682
spex_prism_0432+2549_170105.fits,J0432+2549,170105, 04:32:23.53, 25:49:50.8,morley14,SPEX-PRISM,450.0,5.0,-0.0,,353461.6633262986,4.524560466838357e-17,2.983436097878117
spex_prism_0432+2549_170105.fits,J0432+2549,170105, 04:32:23.53, 25:49:50.8,saumon12,SPEX-PRISM,1500.0,4.5,-0.0,,120646.16792156268,1.5336706185982978e-19,0.17369790911793162
spex_prism_0432+2549_170105.fits,J0432+2549,170105, 04:32:23.53, 25:49:50.8,sonora18,SPEX-PRISM,2400.0,3.0,-0.0,,27235.863576067524,2.842183969286961e-20,0.07477469231314103
spex_prism_0135+0205_160806.fits,J0135+0205,160806, 01:35:25.52, 02:05:11.0,btcond,SPEX-PRISM,2600.0,0.0,0.3,0.0,8512.663968994962,2.4405641734188534e-20,0.0692904940167833
spex_prism_0135+0205_160806.fits,J0135+0205,160806, 01:35:25.52, 02:05:11.0,btnextgen,SPEX-PRISM,2600.0,0.0,0.5,0.0,8420.192345690517,2.4370209606801957e-20,0.06924017775451681
spex_prism_0135+0205_160806.fits,J0135+0205,160806, 01:35:25.52, 02:05:11.0,btsettl08,SPEX-PRISM,2000.0,4.5,-0.5,0.2,2747.725598473301,6.059726785646237e-20,0.10918301018389842
spex_prism_0135+0205_160806.fits,J0135+0205,160806, 01:35:25.52, 02:05:11.0,btsettl15,SPEX-PRISM,1800.0,5.5,-0.0,,2832.940240906527,9.384074307363496e-20,0.13587021445709657
spex_prism_0135+0205_160806.fits,J0135+0205,160806, 01:35:25.52, 02:05:11.0,burrows06,SPEX-PRISM,1700.0,5.0,-0.0,,2240.341045775518,1.1157077076805515e-19,0.14815071729666018
spex_prism_0135+0205_160806.fits,J0135+0205,160806, 01:35:25.52, 02:05:11.0,cond01,SPEX-PRISM,1700.0,2.5,-0.0,,20381.52645538147,9.351584216579661e-20,0.1356348016147618
spex_prism_0135+0205_160806.fits,J0135+0205,160806, 01:35:25.52, 02:05:11.0,drift,SPEX-PRISM,1800.0,5.0,0.3,,4475.141926049059,9.37877387672076e-20,0.13583183707712077
spex_prism_0135+0205_160806.fits,J0135+0205,160806, 01:35:25.52, 02:05:11.0,dusty01,SPEX-PRISM,1900.0,5.0,-0.0,,3938.000908340625,7.502347002882753e-20,0.12148624692842766
spex_prism_0135+0205_160806.fits,J0135+0205,160806, 01:35:25.52, 02:05:11.0,madhusudhan11,SPEX-PRISM,1600.0,5.0,-0.0,,3845.3031825746575,1.526742189028704e-19,0.1733051207451779
spex_prism_0135+0205_160806.fits,J0135+0205,160806, 01:35:25.52, 02:05:11.0,morley12,SPEX-PRISM,900.0,5.5,-0.0,,21723.0452976636,1.7828153865465103e-18,0.5922181709553099
spex_prism_0135+0205_160806.fits,J0135+0205,160806, 01:35:25.52, 02:05:11.0,morley14,SPEX-PRISM,450.0,5.0,-0.0,,109677.82833128225,3.960577994477217e-17,2.7913084283429535
spex_prism_0135+0205_160806.fits,J0135+0205,160806, 01:35:25.52, 02:05:11.0,saumon12,SPEX-PRISM,1500.0,4.5,-0.0,,22362.140314751887,1.555008206422705e-19,0.17490204384401764
spex_prism_0135+0205_160806.fits,J0135+0205,160806, 01:35:25.52, 02:05:11.0,sonora18,SPEX-PRISM,1600.0,3.23,-0.0,,7685.332999040604,1.4296402114377548e-19,0.16770342002391586
spex_prism_0202-1328_160908.fits,J0202-1328,160908, 02:02:58.81,-13:28:02.2,btcond,SPEX-PRISM,3400.0,6.0,0.5,0.0,71896.91605220467,7.156734807409794e-21,0.03752200217004892
spex_prism_0202-1328_160908.fits,J0202-1328,160908, 02:02:58.81,-13:28:02.2,btnextgen,SPEX-PRISM,3400.0,6.0,0.5,0.0,51934.221211820615,7.1568417360544e-21,0.03752228247677794
spex_prism_0202-1328_160908.fits,J0202-1328,160908, 02:02:58.81,-13:28:02.2,btsettl08,SPEX-PRISM,3500.0,5.5,0.5,0.0,43960.91349377796,6.414465625191468e-21,0.03552293023598671
spex_prism_0202-1328_160908.fits,J0202-1328,160908, 02:02:58.81,-13:28:02.2,btsettl15,SPEX-PRISM,3400.0,5.0,-0.0,,55253.50294470386,7.255314279009676e-21,0.037779539212285614
spex_prism_0202-1328_160908.fits,J0202-1328,160908, 02:02:58.81,-13:28:02.2,burrows06,SPEX-PRISM,2600.0,5.0,-0.5,,958274.2811302405,1.70539146042911e-20,0.05792160449943532
spex_prism_0202-1328_160908.fits,J0202-1328,160908, 02:02:58.81,-13:28:02.2,cond01,SPEX-PRISM,3400.0,4.5,-0.0,,58306.598369467705,7.186122493861791e-21,0.03759896150936381
spex_prism_0202-1328_160908.fits,J0202-1328,160908, 02:02:58.81,-13:28:02.2,drift,SPEX-PRISM,3000.0,4.0,-0.6,,234358.65216823312,1.1124037960002288e-20,0.04677995211912904
spex_prism_0202-1328_160908.fits,J0202-1328,160908, 02:02:58.81,-13:28:02.2,dusty01,SPEX-PRISM,3000.0,5.0,-0.0,,153843.78706141748,1.1286993923013639e-20,0.04712134600952451
spex_prism_0202-1328_160908.fits,J0202-1328,160908, 02:02:58.81,-13:28:02.2,madhusudhan11,SPEX-PRISM,1700.0,4.0,-0.0,,2732876.8181092585,8.987410404652646e-20,0.132967599634427
spex_prism_0202-1328_160908.fits,J0202-1328,160908, 02:02:58.81,-13:28:02.2,morley12,SPEX-PRISM,1300.0,5.5,-0.0,,4052691.810848605,2.338485440842312e-19,0.21448448234439635
spex_prism_0202-1328_160908.fits,J0202-1328,160908, 02:02:58.81,-13:28:02.2,morley14,SPEX-PRISM,450.0,5.0,-0.0,,10120027.753785519,3.9416766267559136e-17,2.784639875816698
spex_prism_0202-1328_160908.fits,J0202-1328,160908, 02:02:58.81,-13:28:02.2,saumon12,SPEX-PRISM,1500.0,4.5,-0.0,,4015470.195973209,1.2755976773635544e-19,0.1584110241522654
spex_prism_0202-1328_160908.fits,J0202-1328,160908, 02:02:58.81,-13:28:02.2,sonora18,SPEX-PRISM,2400.0,3.23,-0.0,,1347732.18196368,2.4297195516864468e-20,0.06913637682388607
spex_prism_0443+3138_161012.fits,J0443+3138,161012, 04:43:23.77, 31:38:43.3,btcond,SPEX-PRISM,3000.0,0.5,0.3,0.0,16934.36867237367,1.4677378701176718e-20,0.05373444799670177
spex_prism_0443+3138_161012.fits,J0443+3138,161012, 04:43:23.77, 31:38:43.3,btnextgen,SPEX-PRISM,3000.0,0.0,-0.0,0.0,16578.64638280307,1.6866190719155116e-20,0.05760193136121531
spex_prism_0443+3138_161012.fits,J0443+3138,161012, 04:43:23.77, 31:38:43.3,btsettl08,SPEX-PRISM,1800.0,5.0,-0.0,0.0,25510.498497597702,1.0856673610691073e-19,0.14614263470394973
spex_prism_0443+3138_161012.fits,J0443+3138,161012, 04:43:23.77, 31:38:43.3,btsettl15,SPEX-PRISM,1750.0,5.5,-0.0,,30612.96171130082,1.155814195367802e-19,0.15079000439938056
spex_prism_0443+3138_161012.fits,J0443+3138,161012, 04:43:23.77, 31:38:43.3,burrows06,SPEX-PRISM,1800.0,4.5,-0.5,,51615.97919553188,9.541894846199245e-20,0.13700797737973083
